0.951785695971921,0.669569988269359,0.170130254933611,0.623469153884798,0.925886165117845,0.81268464284949,3.70751388051659
0.51044699898921,0.922627209918573,0.0878990164492279,0.0254153392743319,0.698443632107228,0.658544838894159,2.68924255693664
0.294837866444141,0.351081122877076,0.710891581140459,0.699660549405962,0.545721700415015,0.836863017175347,2.88650820236125
0.798644759692252,0.57204183540307,0.0261365179903805,0.609730048803613,0.488668434554711,0.342675263760611,2.47816822932824
0.68966642068699,0.395323374541476,0.172447699122131,0.736432813107967,0.708408471429721,0.695521379122511,3.18266621699154
0.834691839525476,0.268174767727032,0.624388211639598,0.697708146879449,0.392404192127287,0.571713256184012,2.35489640578676
0.55848037195392,0.54093024530448,0.0618794008623809,0.361443744972348,0.536288378527388,0.542901477543637,2.89099464232897
0.270433455239981,0.0252244032453746,0.717872191919014,0.265832235570997,0.589348853798583,0.347811639308929,2.59436575608859
0.555349650792778,0.585714761400595,0.151771987788379,0.917404739651829,0.844081828603521,0.337619985919446,3.64964075451797
0.449391069822013,0.988157820189372,0.511197206797078,0.05915507231839,0.972968732239679,0.584604643052444,3.23938477425006
0.299406772246584,0.96551462658681,0.0984102305956185,0.716812244616449,0.0217063797172159,0.678362707840279,3.30033680835803
0.182867188937962,0.376586687052622,0.0513892837334424,0.57130674039945,0.640282656764612,0.235400835517794,2.90895904228369
0.654853109270334,0.475787250557914,0.875504360068589,0.873835588572547,0.203586097341031,0.462304841261357,3.29721447080879
0.695804497925565,0.130089452955872,0.742982007563114,0.0931680779904127,0.438191569177434,0.473500148160383,2.33015615701225
0.394754577195272,0.992406898876652,0.223156837746501,0.796042986912653,0.282347284723073,0.964977004099637,3.35133073122578
0.298589792568237,0.363617036258802,0.0413612287957221,0.319104505702853,0.950210463255644,0.607549267122522,3.24318048169381
0.931424425449222,0.043735307874158,0.284668383421376,0.450255677103996,0.780904615530744,0.209798810770735,2.72988465633051
0.0463833143003285,0.511823785956949,0.773184803081676,0.962477637454867,0.585800469154492,0.703491024440154,3.64470927021385
0.329900644021109,0.778388764942065,0.459749190835282,0.255665172124282,0.178307343972847,0.223716089967638,2.30201417135236
0.130311326822266,0.47316131205298,0.110818759305403,0.114864332834259,0.093493563355878,0.0540118808858097,2.33474582940684
0.80426093772985,0.0185473163146526,0.266146029578522,0.501685618888587,0.538596967468038,0.496657684911042,2.89128711909896
0.404770769411698,0.319002274191007,0.620580713497475,0.881206665188074,0.445026953238994,0.587912439601496,3.33468069634563
0.523836326086894,0.665467283222824,0.403858505887911,0.579570840345696,0.544728409266099,0.456210522912443,2.82390730239352
0.767369449371472,0.688778288429603,0.0280150410253555,0.162803473416716,0.977603716077283,0.528286681277677,3.20201377276884
0.174231519689783,0.858474500710145,0.304737066617236,0.904615956125781,0.694887489778921,0.084838731912896,3.06894076095762
0.443122115917504,0.534488239325583,0.596441897563636,0.578734907787293,0.214695491595194,0.629950281465426,3.03103139474766
0.698668391210958,0.809117653639987,0.448749112896621,0.470403651706874,0.962467198492959,0.571289007551968,3.4101251692028
0.0498607368208468,0.400354116689414,0.0902783686760813,0.480742797721177,0.50009477394633,0.820438955444843,3.08399563131193
0.949408793123439,0.786196309374645,0.978166286600754,0.322062322637066,0.0499052738305181,0.488804073538631,1.77085871617752
0.359082659939304,0.353177372133359,0.652456220937893,0.643936877604574,0.395748568000272,0.218719431199133,2.94243994314451
0.710561448009685,0.543435956118628,0.431320598116145,0.271332843927667,0.913716626120731,0.80045875813812,3.2954514540296
0.200049593346193,0.528888109605759,0.180780414026231,0.845290822442621,0.205084214219823,0.655720387585461,2.37759024126509
